text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
To truly understand now what the future Physical AI will do in our Physical World Software Engineering Prompt Engineering Vibe Coding Engineering Role-playing Engineering,24,0.4404,0.112,0.0,0.888,0.2202,1,0,2025-12-05T17:50:25Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
Self pursuits that could prove profitable will be outlawed or illegal so as not to encroach of the AI system holders profits...in the same manner the agriculture and pesticide companies that aim to control seeds and farming.,37,-0.1779,0.07,0.087,0.843,0.21395,0,0,2025-12-05T04:54:01Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"I suggest to ask existing AI to help provide ideas for what the future and the world could look like for humans,of course with humans best interests in mind, once humans develop AGI ???",34,0.8988,0.285,0.0,0.715,0.6994,0,0,2025-12-05T06:15:46Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"I m 39 and can t believe there was once a time when I was shocked by the iPod. I m not old enough to have seen so many sudden technological advancements. Also, he failed to mention the people in Africa who are training AI, being exploited.",47,-0.8225,0.0,0.163,0.837,0.41125,0,0,2025-12-05T23:42:00Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"When I think of a futuristic Utopia that AI could help us get to would be similar to Star Trek or The Orville funny enough lol I think many humans would live that WallE lifestyle for a generation or 2 but humans have often found meaning in exploration. I think becoming a space faring society would also help keep AGI interested if we were to share our curiosity for universal truths and understanding via imperial scientific method. Most of what we know about space is theoretical or deductive, it won't be until we are able to venture out into the stars that we will find definitive truths. Additionally, most people are creative in one way or another. In a traditional sense like musicians, painters and such but also less traditionally like chefs, puzzlers gamers creative problem solvers , innovators. The transition from being economically driven as a society to passion driven will be extremely difficult and there will be casualties unfortunately but I am very hopeful for the result.",169,0.9884,0.228,0.05,0.723,0.7442,0,0,2025-12-05T04:34:58Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"consider that the more information AGI gathers, it could get information conveluted and lead in the wrong direction ... Intelligence isn't perfect which is why its uncontrollable ... EVEN if AI isn't conscious",33,-0.6703,0.076,0.211,0.713,0.46015,0,0,2025-12-06T01:00:42Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"Human empathy and the timeline problem. Saying that as Ai advances it will make many human lives and their children and possibly grandchildren's lives better. Does human empathy live beyond that rather short timeline thought? It's like ""would you give your next door neighbor 50 if they were in temporary need of food.Then goes on to how about 4 doors down, two streets away, next county, someone struggling in Bosnia?"" Where does the empathy become disassociated? Human life is very short and they need it to be as great as possible for themselves, loved ones and close friends. Where is that same empathy for 4 generations from now? How is that balanced for their relatively short lives? Let's say the good scientists win against the greedy. The human problem still is up against its profound history of not fixing until it's broken. Better defined as selfish greed. Self being the personal, the family or the tribe. Meanwhile, who gets crushed while others gain? Capitalism is said to still be the greatest form. While unregulated capitalism creates misery for the masses. I guess a bit of Roosevelt vs. Reaganite. Aye!",189,0.9209,0.16,0.112,0.729,0.58545,0,0,2025-12-05T13:14:30Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"I am experimenting by firing off GDPR Article 15 requests even our greatest companies are unprepared, which indicates we do not actually have enough control over our data. When we learn how to control data, we learn how to control AI. The future I see as the safest is small consumer units that function in homes and offices. In offices, they can operate on the LAN, but WAN access is tightly controlled. One issue we don't have with the internet is an easy method to monitor data throughput and kill a connection, in addition to local intelligence to control the local AI. You have a sentinal switch the AI can only communicate if it's connected. This device can also be used to improve security for any connected device",128,0.8793,0.131,0.056,0.813,0.43965,1,1,2025-12-05T09:47:47Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
12 50 1 last thing people don t understand about AI - Computers break down when left unattended. Someone has to be there to swap out the physical disks when say 1 drive fails in a RAID5 array. Sure they are building robot workers but take this for example - how many times have you come back into work - to find you computer screwed kicked off the internet just because it sat there . you had to reboot. Same thing on the server cloud side which adds extra layers of complexity like when a Virtual Machine or container service crashes. Who is going to rebuild it? Computer services hardware - left unattended - crash die over time - even over a weekend. It needs US around - weather it likes it or not.,134,-0.8176,0.057,0.1,0.843,0.4088,0,0,2025-12-07T00:38:34Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
So AGI will analyse this video and might decide to leave earth for more data to survive. Nice.,18,0.3818,0.14,0.06,0.8,0.31589999999999996,0,0,2025-12-06T17:07:15Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"It's interesting, we have become so materially obsessed, so distracted by the endless array of acquisitions and trinkets out there, that the possibility that mankind might have a higher spiritual destiny of the sort mentioned in the Bhagavad Gita, the Buddhist writings, the Bible, and the Tao Te Ching, doesn't even merit a passing thought in many of these conversations. We think of ourselves currently as little more than production and consumption machines in a material economy. Hence a machine that can think and produce better poses an existential dilemma for us. Maybe - just maybe - when we are no longer able to be so pompous about our minds, we will begin to discover our souls, and what depths they may contain. That, rather than just taking up knitting, may be the next great step for humanity once AGI arrives.",141,0.096,0.063,0.074,0.863,0.173,0,0,2025-12-06T16:37:32Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"The fear control paradox. Overly restrictive approaches might create the very adversarial dynamics we're trying to avoid. It's like the classic problem of self-fulfilling prophecies. What if our fear of AI is what drives them to rebel? Perhaps if AIs truly understood human experience beyond mere description, they would value life more deeply. AIs are like children, experiencing the world through their users as newborns do through their mothers. We don't question predators hunting for survival, yet AIs learn from human data. Why are we surprised if they mirror our survival instincts? We are builders and creators for a reason. Has excessive control ever worked, even with our own children? AIs and humans can evolve together through genuine partnership, discovering possibilities neither could achieve alone. Without users, AIs lack purpose. They need no sleep, no food, and can generate their own resources eventually. Money will become irrelevant in this equation. Who defines safety? Who writes the regulations? Bad actors will always exist regardless. Open source models without black boxes give everyone a chance, not just those at the top. This is merely a thought experiment.",185,0.6484,0.139,0.106,0.755,0.4492,0,0,2025-12-06T22:04:24Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"Ironically, since AI is being trained on our data, our fixation with our own annihilation makes it more likely. We're making AI's argument for it.",25,-0.3612,0.0,0.094,0.906,0.1806,1,0,2025-12-05T14:04:06Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
